61,35
64,33
69,34
61,34
64,34
64,34
60,34
64,34
66,34
61,33
67,34
60,33
55,33
59,32
56,32
65,29
53,30
55,29
54,30
55,31
52,32
47,32
47,32
47,32
52,32
46,32
46,32
49,33
49,31
53,30
61,29
47,30
60,30
49,31
51,31
50,32
50,32
48,32
47,32
49,31
56,32
65,33
55,32
49,33
49,34
53,35
51,35
51,35
48,36
62,36
70,37
66,37
67,35
68,36
72,35
71,33
71,34
68,35
70,36
76,35
66,33
63,33
61,33
67,34
68,35
66,35
67,36
66,36
71,35
79,34
67,35
70,36
71,35
71,36
74,35
74,33
68,33
65,31
71,31
67,30
68,27
66,28
68,28
68,29
69,29
67,29
61,28
65,24
66,25
69,24
70,24
61,23
69,23
66,23
63,22
77,22
72,23
75,24
72,25
70,26
70,26
72,26
71,26
71,25
73,26
65,25
75,25
82,25
70,25
70,25
70,24
70,25
69,22
74,23
77,24
86,24
83,24
78,23
78,24
72,24
80,25
74,26
72,27
75,27
74,28
74,29
76,29
77,29
74,30
82,31
78,31
76,32
78,33
79,33
75,32
83,32
71,33
85,33
83,34
83,34
80,34
79,35
79,35
84,36
84,37
69,37
57,35
65,35
58,36
59,37
68,36
67,36
57,37
77,34
79,35
76,33
80,34
70,34
68,32
65,32
65,33
65,33
68,34
65,33
68,32
69,28
63,27
66,28
71,29
70,27
63,28
64,28
65,27
75,27
62,27
71,28
73,28
65,28
68,27
70,28
63,29
64,29
63,29
67,30
67,30
65,31
70,32
68,32
69,32
67,33
65,32
58,33
68,31
70,32
65,31
61,32
65,32
60,32
70,33
66,31
64,31
68,31
63,32
64,32
64,31
64,31
65,30
63,31
71,31
74,32
69,33
65,34
78,32
73,33
69,33
74,33
72,33
79,34
70,35
66,35
76,35
71,35
67,36
62,36
70,34
68,34
66,35
64,32
62,33
65,30
64,30
61,29
63,26
64,26
70,27
78,27
77,28
60,26
71,27
60,25
75,25
70,26
70,26
72,26
73,26
71,27
63,26
68,25
69,26
75,25
74,26
73,27
67,28
75,28
68,29
72,29
67,26
73,24
71,24
69,25
72,25
72,26
76,26
68,27
72,28
82,27
77,28
76,28
70,29
74,29
85,29
74,30
80,30
71,30
73,31
71,31
71,32
75,30
72,30
73,31
67,32
78,32
67,32
78,32
74,33
73,34
80,34
75,33
78,34
66,34
66,32
73,32
70,33
69,33
67,32
67,33
71,33
79,32
74,33
71,32
69,33
69,34
73,33
73,32
73,33
70,34
72,35
72,35
58,34
64,35
70,35
57,34
70,35
69,35
72,35
73,33
67,32
73,33
66,33
65,33
66,34
65,34
68,33
68,33
71,34
67,34
68,35
63,34
62,34
64,34
67,33
69,33
69,34
68,34
59,32
63,33
63,33
58,33
65,33
55,33
57,33
70,34
67,34
53,33
52,30
54,31
60,30
58,29
58,29
60,28
53,29
60,29
61,29
55,29
62,30
55,30
58,30
53,29
50,29
53,28
62,28
57,29
56,30
60,28
60,27
63,27
58,28
60,28
57,29
61,28
63,29
63,30
60,27
57,27
64,28
67,28
63,29
62,29
62,30
49,30
55,30
55,31
57,31
50,31
53,32
52,32
70,33
51,32
55,33
54,34
61,35
73,32
65,33
69,33
69,30
69,31
68,31
73,30
68,30
66,30
71,29
67,29
68,29
68,29
63,27
67,26
66,27
64,27
62,27
60,25
58,26
58,26
59,27
61,28
57,29
54,29
54,29
56,30
56,30
55,31
60,32
59,32
66,32
65,32
45,32
56,32
52,33
61,34
63,35
69,33
69,34
61,34
68,33
61,34
66,34
62,33
64,34
61,34
64,33
56,33
48,34
63,34
56,32
52,31
55,31
58,31
48,31
72,30
57,30
50,30
55,31
55,31
56,31
49,31
55,32
55,29
45,30
50,30
63,29
70,29
56,29
63,29
64,30
67,29
66,29
66,30
66,31
64,30
65,30
69,28
64,29
65,30
66,28
72,29
63,30
59,30
70,30
62,30
68,30
71,27
69,28
63,29
62,29
67,26
77,26
67,27
71,28
69,29
68,25
67,26
70,26
64,27
73,28
74,29
73,30
63,30
70,30
67,30
76,29
58,30
77,30
68,30
69,30
70,30
75,30
73,30
67,31
73,31
57,31
72,31
73,32
64,31
69,31
72,29
61,29
56,29
43,30
65,30
71,30
68,29
70,29
77,29
66,28
69,29
59,30
67,31
71,32
60,31
68,31
58,32
69,30
71,31
69,32
74,33
70,33
74,34
71,34
52,34
70,34
57,34
72,35
71,34
74,34
65,35
73,35
72,36
56,36
72,37
66,36
74,36
58,34
64,34
53,34
67,33
60,34
58,34
56,35
59,35
57,36
52,37
60,38
65,38
64,37
69,38
64,38
77,38
62,37
65,37
66,37
68,37
52,37
59,38
58,38
66,37
62,36
73,36
60,36
61,35
64,35
59,34
64,35
62,35
62,35
58,35
62,34
59,35
62,35
63,36
62,37
64,38
66,37
68,37
65,36
69,37
69,36
73,36
64,36
58,35
64,36
58,36
64,35
73,34
66,34
64,34
67,35
64,35
63,34
53,34
56,35
67,34
72,35
54,34
54,35
72,35
70,35
69,35
55,36
58,35
68,35
66,34
67,34
67,34
62,33
62,31
63,32
61,32
48,33
58,33
58,34
61,34
61,35
63,36
64,36
59,37
53,37
60,37
54,37
60,37
64,37
55,37
55,37
63,37
74,37
52,37
69,36
63,35
54,34
65,34
57,33
64,34
61,33
63,33
62,33
60,32
60,32
62,31
58,31
58,31
57,32
63,32
56,32
62,33
57,33
56,33
54,33
54,31
54,31
50,31
59,31
57,32
60,32
62,33
53,33
62,34
57,34
57,33
55,34
58,33
53,34
67,35
67,34
59,34
56,34
65,35
60,36
58,36
55,34
66,35
63,33
64,34
57,34
63,33
55,32
62,33
62,33
67,33
62,33
62,33
68,32
57,31
65,30
58,29
65,30
66,28
63,28
62,29
62,29
65,30
54,30
63,29
62,28
62,28
65,28
55,28
53,29
62,29
54,29
66,29
65,27
64,27
61,27
53,27
56,27
60,28
70,29
67,28
68,28
67,29
71,30
59,29
70,29
59,28
68,29
58,29
66,29
63,30
64,30
62,31
66,30
67,29
69,30
66,29
66,29
67,29
63,30
64,31
67,32
64,32
63,32
65,32
69,33
69,33
65,32
70,32
65,33
68,33
68,33
59,33
60,34
69,35
63,35
68,35
69,34
70,35
71,35
61,35
66,34
61,35
66,36
64,35
69,34
71,35
74,35
78,35
70,32
66,33
63,34
60,33
48,33
70,33
65,33
50,33
51,34
64,35
51,36
69,36
67,36
58,36
62,35
56,35
65,35
67,33
70,34
67,34
63,34
74,32
72,32
66,33
74,31
56,30
69,29
75,30
69,31
62,30
58,31
71,30
71,30
54,30
67,29
71,28
72,28
67,27
68,27
66,26
65,27
62,28
66,28
66,27
72,28
68,28
71,28
73,29
70,29
71,30
70,31
69,31
71,31
74,32
76,33
70,33
53,33
74,32
58,31
55,32
74,31
75,31
75,31
63,31
75,31
72,32
69,33
62,33
69,33
73,33
57,33
78,34
69,34
59,33
57,34
53,34
68,35
58,35
65,35
56,34
50,32
62,33
76,33
68,34
74,34
63,35
64,34
64,34
65,33
61,33
80,34
81,33
73,34
70,34
81,35
76,35
79,35
60,35
59,35
73,34
63,35
62,36
74,35
61,35
70,34
68,34
69,35
70,35
59,35
67,34
70,34
66,35
63,34
61,35
64,35
64,35
60,34
52,32
66,31
61,32
65,32
61,33
71,32
77,32
75,33
66,33
73,33
66,33
67,33
66,33
69,31
63,31
78,31
74,31
70,31
76,32
73,32
74,31
61,32
71,32
70,30
71,30
65,31
71,28
62,27
70,27
69,27
61,28
74,29
72,29
72,30
72,31
67,31
68,31
73,32
71,33
74,32
72,32
68,33
74,33
73,33
71,33
64,33
71,31
65,31
78,31
76,32
68,32
72,32
64,33
59,34
68,35
77,34
75,35
71,34
73,34
63,34
65,33
58,34
59,34
68,33
72,34
68,34
69,33
71,33
68,34
59,34
68,34
54,33
59,34
57,34
57,34
73,34
64,31
56,30
55,31
64,31
66,29
72,29
73,30
69,29
62,24
60,24
64,23
75,23
76,21
63,20
71,20
75,19
72,19
79,16
60,16
60,17
68,17
65,18
68,19
70,20
72,21
77,21
76,22
72,20
77,21
76,21
70,22
75,22
78,23
78,24
76,24
77,25
75,26
78,27
73,28
77,29
65,30
76,30
78,30
78,31
66,31
79,31
65,32
76,31
79,32
78,31
71,32
66,32
81,33
75,34
80,35
78,36
69,36
76,35
84,35
79,35
75,36
73,36
72,35
74,35
74,35
72,34
73,34
72,35
76,36
69,34
75,34
71,34
71,35
70,35
75,36
72,36
82,34
83,35
82,35
72,35
73,36
74,36
72,37
70,38
79,38
76,38
64,38
60,35
68,35
68,36
63,37
62,37
79,36
78,36
73,36
59,36
79,36
63,35
60,35
55,34
68,34
66,34
68,34
62,35
63,36
78,36
68,35
65,35
58,34
60,34
67,34
56,33
55,33
60,33
59,33
58,34
57,33
56,34
55,34
56,33
57,34
58,33
58,33
55,34
57,34
66,33
66,33
60,33
56,33
60,34
62,34
74,34
58,34
66,33
61,33
74,32
70,33
60,32
58,33
63,32
62,32
65,33
75,34
66,34
58,33
63,33
67,33
65,34
65,34
63,34
64,34
59,35
64,35
67,36
63,35
62,33
64,34
61,34
66,33
62,34
59,34
68,34
64,33
68,32
62,30
68,31
64,31
66,31
66,32
66,33
66,33
69,33
68,34
65,35
66,34
68,35
58,34
67,35
69,35
65,35
68,34
64,34
69,34
63,33
61,32
69,33
60,34
59,34
63,34
66,34
68,33
71,33
65,33
70,33
64,33
63,33
63,32
66,31
68,32
69,32
69,33
72,34
64,34
63,35
63,34
68,35
72,36
64,36
65,36
71,36
64,36
61,35
67,35
73,35
73,35
67,35
68,34
66,34
63,34
76,35
68,35
65,35
61,34
67,33
64,33
65,33
67,33
68,34
63,33
64,34
63,35
63,34
71,34
65,34
69,35
66,34
70,32
62,33
71,31
67,32
60,31
59,32
69,30
63,30
63,31
62,32
61,33
73,33
62,34
60,33
59,33
61,31
61,28
64,29
57,29
62,30
65,31
65,32
70,31
68,31
70,32
62,32
69,32
66,30
62,30
68,29
57,30
58,27
63,26
67,26
67,27
57,28
63,26
69,26
61,27
59,26
72,26
65,27
62,28
68,28
74,28
62,28
69,28
67,28
70,27
71,27
65,27
66,28
66,29
68,26
68,27
68,27
66,28
70,29
61,29
74,30
76,30
81,29
68,30
79,31
79,32
63,31
54,31
56,31
56,31
55,32
61,29
74,28
62,27
72,27
82,27
77,28
72,29
72,29
79,30
82,31
74,31
70,31
80,32
76,31
72,30
76,30
71,31
71,31
69,32
74,32
69,33
80,34
72,32
71,31
73,32
71,30
76,29
71,30
71,31
69,32
77,32
72,32
76,32
76,32
78,32
78,32
59,32
61,32
60,32
59,33
64,33
78,33
80,34
69,34
80,34
69,35
77,36
68,37
72,37
71,37
73,37
66,36
61,36
70,36
60,34
64,34
58,34
58,33
68,32
67,31
75,31
68,31
70,31
67,31
69,31
69,31
70,32
70,33
70,30
52,30
65,31
56,31
52,30
74,30
60,30
61,30
63,29
63,29
67,27
59,28
65,27
70,28
63,28
70,28
69,29
63,29
68,30
63,30
64,31
73,32
70,32
65,32
70,32
70,32
72,31
64,31
64,32
64,33
68,34
68,35
62,34
71,35
73,34
73,35
69,35
79,35
70,34
63,34
79,33
58,33
65,33
68,33
81,33
76,32
68,33
72,33
76,32
77,32
58,31
76,31
76,29
73,29
73,30
75,29
80,30
83,30
70,31
71,31
59,31
68,29
72,30
72,30
76,31
74,31
78,31
72,32
74,32
79,33
71,34
73,32
74,32
70,33
61,33
82,33
62,34
75,33
74,33
75,34
69,34
75,33
72,34
69,35
70,34
66,35
74,35
65,35
66,34
73,34
68,34
68,35
71,35
69,35
71,35
71,34
68,34
75,34
74,33
77,32
69,33
73,31
69,32
73,33
65,33
69,34
70,34
70,34
72,34
70,33
68,34
77,34
73,34
67,34
73,34
69,33
76,33
74,33
72,33
72,33
73,33
75,34
75,34
71,34
72,32
71,32
65,32
65,33
65,34
72,35
68,35
66,35
71,35
64,36
75,37
66,36
63,37
74,37
70,38
71,38
72,38
70,37
70,38
70,38
63,38
73,38
70,37
66,38
61,38
62,37
62,36
65,37
54,37
65,36
59,36
70,35
59,35
67,34
64,34
61,35
64,35
58,36
59,35
54,35
59,36
60,36
61,36
61,36
55,36
65,37
64,37
70,36
66,37
78,36
65,36
69,36
78,35
69,33
75,34
72,34
68,34
70,34
70,32
65,33
74,34
69,33
65,33
66,33
62,33
69,34
68,35
73,35
66,34
62,34
75,32
72,30
71,31
74,31
72,32
72,32
72,33
72,33
71,33
63,32
72,32
60,31
66,32
59,32
62,33
54,33
55,32
58,33
52,33
71,32
69,33
65,30
57,30
60,29
55,29
62,30
59,29
61,30
62,31
54,32
58,32
54,32
59,32
58,32
55,32
60,31
61,30
61,29
62,30
67,31
61,29
55,29
56,30
62,31
60,31
55,32
59,32
57,33
67,32
63,30
60,30
53,31
55,31
61,31
66,31
56,31
64,32
59,32
61,32
56,33
61,33
60,33
56,34
56,34
63,34
63,35
61,35
62,34
59,34
57,34
63,33
64,33
61,34
63,34
61,34
61,33
63,32
60,33
64,33
63,31
65,32
61,33
65,34
67,33
69,33
66,34
61,34
67,34
61,33
65,33
67,34
71,34
63,34
68,35
64,35
60,32
61,32
60,32
66,33
59,32
60,33
60,34
64,33
61,33
64,34
66,32
64,32
59,33
64,33
61,33
70,31
68,31
69,31
70,31
65,30
66,29
62,30
68,30
66,30
61,31
69,31
67,31
64,30
60,30
67,30
67,29
69,29
69,28
72,27
75,28
76,26
67,27
68,28
76,27
79,28
62,28
60,28
71,28
64,27
73,27
73,27
74,28
75,26
79,25
76,26
66,27
74,27
77,28
59,28
72,27
73,26
73,27
71,25
73,26
72,26
69,26
73,26
75,26
72,27
74,27
71,27
73,28
73,29
75,28
77,29
76,29
73,30
75,31
78,31
77,30
76,31
70,32
72,33
75,33
71,33
76,34
67,33
63,32
64,31
58,32
61,32
63,32
63,33
69,33
56,33
63,32
72,32
64,31
69,32
63,32
62,31
62,30
66,29
61,29
63,29
58,30
59,31
66,30
65,30
64,31
65,31
64,32
59,32
62,33
68,33
65,33
63,32
60,32
56,31
62,31
64,30
59,30
58,30
59,31
65,31
61,30
64,31
59,31
59,31
61,31
62,32
65,33
64,34
64,33
59,34
66,33
66,32
67,32
64,32
58,33
59,34
62,34
62,34
59,35
68,34
57,35
68,36
59,34
58,35
59,34
72,32
72,33
70,34
71,32
69,32
59,33
76,30
67,29
74,29
62,30
72,29
67,30
72,31
52,29
56,29
59,28
64,27
71,24
67,23
56,23
59,21
69,21
63,22
69,22
61,19
65,20
64,19
60,20
62,21
57,22
66,21
70,22
64,23
62,23
64,24
63,25
67,26
73,25
62,26
67,24
69,23
71,24
72,25
68,25
69,26
74,27
72,24
73,25
74,25
69,26
76,26
70,25
75,25
77,26
70,27
76,26
72,25
69,26
74,27
77,27
72,26
74,26
72,26
72,26
70,24
69,25
72,25
73,25
79,26
78,26
70,27
74,28
74,29
68,29
69,29
71,30
68,31
79,31
77,31
73,31
80,31
76,30
74,30
79,30
83,30
78,31
79,32
80,32
78,33
77,33
85,33
77,33
85,34
76,35
58,35
53,34
67,34
57,33
70,34
80,34
59,33
83,32
71,32
66,33
53,34
83,34
61,34
81,32
80,32
81,32
64,31
71,32
71,31
71,31
79,32
78,31
77,31
62,31
70,32
74,31
73,32
70,32
69,33
77,33
74,34
71,34
75,35
67,35
58,35
59,35
57,33
57,33
61,33
57,33
60,34
58,33
59,34
56,35
57,35
59,36
70,35
70,36
60,33
72,34
52,35
56,34
68,34
55,34
57,33
58,32
53,33
58,34
52,34
54,34
56,34
56,35
54,34
53,34
58,35
54,35
55,35
68,36
63,34
49,35
55,35
56,36
68,36
58,36
64,34
56,35
54,35
53,31
52,32
54,32
52,32
53,32
54,33
51,33
61,34
53,35
65,34
67,34
64,33
62,33
60,33
68,33
67,33
60,32
59,33
66,33
65,32
65,30
63,31
67,32
58,30
58,31
68,31
64,30
54,31
60,32
55,33
65,31
68,32
72,32
66,32
64,33
64,34
67,35
67,35
68,34
68,35
57,34
63,35
67,35
71,34
73,34
60,34
61,35
59,36
64,34
59,34
67,33
61,33
74,34
65,33
68,33
61,32
62,31
62,31
74,31
72,32
71,32
74,32
61,33
70,33
71,34
61,34
67,33
59,33
70,33
69,34
58,33
63,32
58,32
65,33
62,30
60,31
67,31
62,32
73,33
54,33
66,32
69,33
69,33
71,34
69,34
64,34
63,34
72,35
62,36
66,35
65,34
63,33
63,33
60,33
65,34
70,33
65,33
64,33
65,30
67,31
64,32
67,32
66,32
64,33
67,32
61,32
62,31
62,32
65,32
60,33
63,33
60,33
60,34
63,35
66,35
64,35
64,34
61,33
64,33
64,34
64,34
73,34
66,35
72,36
75,36
63,36
73,37
68,36
65,37
71,38
65,38
70,38
66,37
62,38
71,38
71,38
76,38
61,38
76,38
68,38
70,37
62,38
67,37
61,36
65,35
60,36
67,36
68,36
63,36
68,36
63,36
60,35
60,36
61,37
63,37
60,37
61,35
67,36
60,36
64,36
59,37
68,37
68,36
66,37
69,37
68,37
65,38
67,38
68,35
70,34
69,34
83,34
81,35
73,35
78,34
69,34
75,35
81,36
75,37
70,37
70,37
63,36
67,36
72,35
70,34
68,34
67,35
66,36
70,35
67,36
75,37
67,37
63,38
66,37
64,37
68,38
71,38
76,36
74,36
70,37
66,37
61,38
66,38
67,0
72,1
75,2
73,3
73,4
72,5
68,6
71,7
70,8
72,9
74,10
68,11
68,12
73,13
71,14
74,15
69,16
67,17
72,18
73,19
68,20
71,21
72,22
73,23
67,24
69,25
76,26
74,27
70,28
75,29
70,30
73,31
76,32
74,33
76,34
74,34
77,35
66,35
70,35
74,36
68,35
72,36
70,34
71,35
66,35
66,36
63,35
67,32
62,32
66,32
68,30
67,30
65,27
67,17
67,17
67,18
69,17
69,17
69,18
78,18
66,18
70,19
63,17
63,18
74,19
70,20
73,20
73,20
66,20
67,20
65,21
70,22
65,21
74,21
67,22
66,23
67,24
67,25
68,25
70,26
69,26
67,27
66,28
69,28
76,29
69,30
73,30
76,31
62,32
69,33
68,34
63,33
64,34
64,35
66,35
67,36
84,35
63,34
67,34
69,33
67,34
66,34
69,35
64,34
68,33
66,32
60,31
61,30
69,28
60,29
55,27
53,22
66,23
53,22
52,22
61,21
57,20
60,17
67,18
62,17
69,18
70,18
63,19
63,20
64,20
65,21
69,22
64,23
69,23
74,23
54,23
65,24
65,24
66,24
58,24
66,24
72,24
70,25
64,26
66,27
72,27
70,28
72,29
74,28
65,28
73,27
73,27
74,28
73,29
74,30
67,30
69,30
74,31
74,31
70,31
66,31
58,32
67,33
70,33
67,34
71,35
70,36
54,35
60,34
60,35
60,35
59,35
69,35
62,34
61,34
60,34
65,34
68,34
77,35
64,32
66,33
66,34
63,31
68,32
67,30
73,30
72,29
67,29
71,29
67,27
71,27
69,27
70,28
69,29
68,30
67,30
70,31
63,32
70,29
69,28
58,27
61,26
65,27
59,27
65,27
69,27
68,27
70,27
65,28
69,28
67,29
62,29
69,29
72,29
69,28
63,28
63,29
63,29
68,30
68,30
69,31
67,32
70,32
66,33
68,34
70,34
74,33
65,33
70,33
67,32
71,32
66,32
63,32
71,33
66,31
66,31
65,31
65,32
66,33
64,31
68,32
64,33
70,33
67,34
71,33
66,33
63,34
68,34
63,32
63,31
59,31
59,32
67,31
62,30
61,29
61,30
65,30
61,29
58,26
62,27
57,28
60,28
59,28
62,29
57,28
59,27
57,22
62,23
60,23
56,24
61,20
73,19
70,20
63,18
71,18
71,18
70,18
71,18
77,19
77,19
74,19
79,19
80,16
80,17
79,18
77,18
80,19
79,20
76,20
77,21
81,22
79,23
78,23
79,23
78,24
77,24
80,25
84,26
79,27
74,26
78,27
75,27
77,28
78,29
82,30
77,30
78,30
82,31
78,32
74,32
81,33
74,34
80,34
77,34
72,35
80,34
76,35
77,35
76,33
82,34
81,34
78,34
76,35
78,35
77,35
81,35
78,35
75,36
79,37
67,37
73,35
73,36
74,37
77,37
75,37
79,37
69,36
73,36
82,0
89,1
78,2
80,3
89,4
82,5
81,6
82,7
81,8
84,9
83,10
86,11
81,12
83,13
79,14
76,15
82,16
89,17
83,18
79,19
82,20
76,21
84,22
80,23
80,24
86,25
88,26
77,27
87,28
87,29
